type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,330,e8:df:70:82:73:f7,-60,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,13216665,0,322,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-2,2,-2,3,-1,3,-2,3,-2,3,-2,3,-1,2,-2,3,-1,3,-1,3,-2,3,-1,3,-1,3,-2,3,-2,3,-2,4,-2,3,-2,3,-2,4,-2,3,-2,3,-2,4,-3,3,-3,0,0,4,-4,4,-4,3,-4,4,-5,4,-5,4,-5,4,-5,4,-6,4,-5,4,-6,5,-7,5,-6,5,-7,5,-6,5,-7,5,-7,6,-7,6,-7,7,-7,6,-7,6,-6,6,-7,6,-6,7,-7,7,-6,7,-6,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,331,08:3a:f2:50:a2:00,-66,11,1,2,1,1,1,0,0,0,0,-91,0,1,1,13296740,0,202,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-9,2,-9,2,-10,2,-11,1,-11,1,-11,0,-11,-1,-12,-2,-12,-2,-12,-2,-12,-2,-13,-3,-12,-4,-12,-5,-13,-4,-13,-4,-12,-4,-12,-4,-12,-5,-12,-5,-13,-6,-12,-6,-11,-7,-12,-6,-12,-6,-12,-6,0,0,-10,-5,-9,-4,-9,-3,-9,-2,-10,-3,-10,-3,-11,-2,-11,-1,-10,0,-9,1,-8,1,-9,2,-9,2,-9,3,-8,3,-8,4,-8,4,-8,5,-8,6,-9,7,-9,7,-10,8,-10,8,-10,9,-10,8,-11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,49,63,41,57,40,49,42,48,32,50,25,51,23,52,19,48,16,41,15,37,14,34,12,31,11,33,11,34,7,32,-3,32,-9,34,-10,32,-14,29,-16,32,-14,35,-12,33,-15,31,-17,29,-20,29,-26,33,-26,35,-25,34,-28,33,-31,38,-31,43,-29,39,-29,32,-26,34,-21,38,-17,34,-14,33,-17,35,-18,35,-14,38,-14,34,-18,23,-21,20,-26,18,-25,8,-18,7,-15,15,-20,15,-21,9,-16,5,-16,5,-20,11,-20,14,-19,12,-20,10,-19,9,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,33,-32,35,-40,37,-45,39,-49,38,-52,35,-53,30,-57,24,-62,27,-67,29,-67,26,-68,26,-74,23,-76,17,-79,14,-83,17,-81,20,-78,13,-71,12,-67,12,-69,4,-72,4,-75,6,-76,3,-75,1,-71,6,-67,6,-66,6,-68,10,-62,11,-54,9,-56,7,-54,11,-44,16,-44,15,-52,13,-49,20,-38,26,-33,28,-34,31,-31,36,-27,42,-29,45,-34,45,-37,49,-35,53,-32,54,-35,61,-35,64,-31,58,-30,61,-28,66,-30,65,-34,67,-39,68,-44,69,-44,68,0,0]"
CSI_DATA,334,0a:96:d7:2d:66:28,-76,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,13317511,0,319,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,-1,1,-1,0,-1,0,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,335,e8:df:70:82:73:f7,-60,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,13319064,0,322,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-2,4,-1,4,-2,3,-2,4,-2,5,-3,5,-3,6,-3,6,-4,6,-4,6,-4,6,-4,5,-4,6,-3,6,-3,6,-4,6,-4,6,-4,7,-4,6,-3,6,-3,7,-2,8,-4,7,-3,8,-1,8,-2,9,0,0,-1,10,-1,10,-1,9,0,10,0,10,1,11,1,12,1,12,2,13,2,12,3,13,2,13,2,14,3,15,2,15,2,15,2,17,2,16,1,17,1,16,2,16,1,16,1,17,2,16,0,15,0,15,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,336,08:96:d7:2d:66:28,-76,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,13367119,0,338,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,-1,0,-1,0,-1,0,-1,0,0,0,-1,1,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,337,0a:96:d7:2d:66:28,-77,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,13418320,0,319,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,-7,4,-8,4,-9,5,-9,6,-8,6,-8,5,-9,4,-11,4,-11,4,-8,6,-7,7,-8,9,-8,9,-5,9,-2,9,0,10,1,11,2,13,3,14,1,12,2,9,6,9,6,9,3,9,3,9,3,0,0,10,-1,10,-2,10,-3,10,-2,9,-3,9,-6,10,-9,8,-10,7,-8,10,-6,12,-7,10,-7,9,-5,8,-4,6,-4,7,-6,10,-6,11,-4,10,-3,11,-5,13,-5,13,-4,12,-5,11,-7,11,-9,12,-10,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,338,e8:df:70:82:73:f7,-60,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,13421463,0,322,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,-2,-1,-1,-1,-1,-1,-2,-1,-1,-1,-2,-1,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1,-3,-1,-3,-1,0,0,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-4,0,-3,-1,-3,0,-4,-1,-4,0,-4,-1,-4,-1,-4,-1,-4,-1,-4,0,-4,0,-5,0,-5,0,-5,-1,-4,0,-5,-1,-4,-1,-5,-1,-5,-1,-4,-1,-4,-1,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,339,7c:ff:4d:ce:bc:4b,-75,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,13442766,0,325,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,9,-6,10,-6,10,-5,12,-5,12,-5,12,-5,13,-5,12,-5,11,-5,12,-4,12,-4,12,-5,12,-6,12,-5,12,-5,11,-5,11,-2,10,-1,10,-3,11,-5,9,-6,5,-4,5,-4,6,-5,5,-6,3,-6,0,0,5,-5,4,-7,2,-7,-1,-8,0,-10,1,-10,0,-9,-2,-10,-2,-11,-2,-11,-3,-10,-4,-11,-4,-12,-5,-13,-7,-14,-7,-14,-6,-15,-7,-14,-6,-13,-3,-13,-5,-14,-5,-14,-4,-14,-4,-11,-4,-11,-1,-13,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,340,0a:96:d7:2d:66:28,-76,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,13520717,0,319,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,2,6,3,5,4,4,4,5,3,6,3,6,3,7,3,8,5,6,6,4,7,2,7,0,7,0,8,0,9,-1,11,-1,11,1,11,-1,12,-3,12,-3,12,-2,11,-1,9,-1,10,1,10,0,0,4,9,4,9,5,7,5,5,7,6,9,6,10,6,9,6,8,5,9,4,9,3,8,5,8,7,8,6,8,6,8,6,7,5,6,5,6,7,6,9,6,7,6,5,7,5,8,5,8,5,11,5,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,341,e8:df:70:82:73:f7,-60,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,13523863,0,322,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,3,-2,4,-3,5,-2,5,-3,5,-3,5,-3,6,-3,6,-3,7,-3,6,-3,7,-3,8,-3,7,-3,7,-3,8,-4,8,-3,8,-3,8,-3,7,-4,8,-4,8,-4,8,-4,8,-5,8,-6,8,-7,7,-7,0,0,7,-8,10,-10,8,-10,10,-10,9,-11,8,-12,9,-12,10,-13,10,-14,9,-14,11,-15,11,-15,11,-16,11,-17,13,-15,12,-16,13,-17,13,-16,14,-16,14,-16,16,-16,14,-16,15,-16,15,-16,15,-15,15,-15,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,342,e8:df:70:82:73:f7,-60,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,13626262,0,322,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-4,3,-3,4,-4,5,-4,4,-4,4,-5,5,-5,4,-5,4,-5,4,-5,5,-6,5,-6,5,-5,6,-6,6,-6,5,-6,5,-6,6,-5,6,-5,6,-5,7,-5,7,-5,7,-4,8,-4,9,-3,9,0,0,-3,10,-2,12,-3,12,-3,13,-2,12,-2,14,-1,15,-2,16,-2,16,0,16,-1,17,-1,17,-1,18,-2,19,-2,19,-2,20,-2,20,-3,19,-3,19,-4,19,-3,20,-3,20,-3,19,-3,20,-3,20,-4,19,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,343,08:96:d7:2d:66:28,-74,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,13674839,0,338,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-2,0,-2,0,-2,-1,-2,0,-2,0,-2,0,-2,0,-2,0,-2,0,-2,1,0,0,-1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,344,0a:96:d7:2d:66:28,-77,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,13725515,0,319,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-5,-8,-6,-8,-8,-8,-9,-9,-10,-9,-10,-9,-9,-9,-8,-9,-8,-10,-6,-9,-4,-9,-3,-11,0,-11,3,-9,6,-9,7,-9,7,-8,10,-7,14,-7,13,-8,11,-9,10,-8,10,-6,10,-5,9,-6,8,-5,0,0,4,-10,3,-11,4,-11,4,-12,-1,-14,-2,-13,0,-10,2,-12,1,-14,0,-15,0,-14,1,-10,0,-8,0,-7,2,-6,5,-6,6,-7,4,-8,5,-10,8,-12,8,-13,7,-14,7,-16,5,-16,3,-13,3,-14,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,345,e8:df:70:82:73:f7,-60,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,13728662,0,322,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,-4,2,-4,2,-4,3,-5,3,-5,3,-5,3,-5,4,-6,5,-5,4,-6,5,-5,5,-6,5,-6,5,-6,5,-7,5,-6,4,-7,5,-6,4,-6,4,-8,4,-7,4,-7,4,-9,4,-9,3,-9,3,-8,0,0,3,-11,3,-11,2,-11,2,-12,2,-13,3,-13,1,-14,2,-14,1,-14,1,-15,1,-16,2,-16,2,-18,2,-18,2,-17,2,-19,2,-18,2,-19,3,-19,3,-19,4,-19,5,-19,4,-19,4,-19,6,-18,5,-17,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,346,08:96:d7:2d:66:28,-75,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,13776714,0,338,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,1,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,-1,1,-1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-2,0,-1,0,-2,0,-2,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,347,08:96:d7:2d:66:28,-74,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,13879113,0,338,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-2,-1,-2,0,-1,0,-1,0,-2,0,-2,0,0,-1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-2,-1,-2,-1,-2,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,348,e8:df:70:82:73:f7,-60,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,13933461,0,322,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-2,-4,-2,-4,-2,-4,-2,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-2,-4,-3,-4,-3,-4,-3,-4,-2,-4,0,-3,-4,-4,-4,-4,0,0,-4,-4,-4,-4,-5,-4,-5,-4,-5,-4,-5,-4,-6,-4,-6,-4,-7,-5,-7,-4,-7,-5,-7,-4,-7,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-6,-7,-6,-8,-6,-8,-6,-8,-6,-8,-6,-7,-6,-7,-6,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,349,0a:96:d7:2d:66:28,-76,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,14032711,0,319,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-7,-5,-8,-8,-10,-9,-9,-8,-8,-6,-6,-7,-5,-9,-7,-8,-7,-7,-5,-9,-3,-10,-2,-8,-3,-7,-2,-7,0,-6,2,-7,5,-10,7,-11,8,-10,7,-10,6,-9,7,-6,6,-5,5,-8,3,-11,3,-14,0,0,1,-11,0,-11,-2,-9,-5,-10,-7,-11,-10,-9,-11,-8,-10,-10,-8,-11,-6,-10,-4,-7,-1,-7,-3,-9,-3,-9,-2,-6,-4,-5,-4,-8,-3,-9,-3,-10,-3,-12,-3,-13,-2,-13,0,-13,-2,-11,-7,-8,-7,-7,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,350,e8:df:70:82:73:f7,-60,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,14035860,0,322,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-5,2,-5,2,-5,1,-6,2,-6,1,-7,1,-7,1,-8,-1,-8,-1,-8,-2,-8,-2,-7,-4,-9,-4,-8,-4,-7,-4,-8,-4,-8,-4,-7,-5,-7,-5,-6,-5,-8,-7,-6,-6,-6,-7,-7,-8,-7,-9,0,0,-8,-9,-7,-9,-7,-10,-11,-9,-7,-8,-3,-15,9,10,14,-20,-14,-12,-6,-18,-7,-17,-6,-17,-5,-17,-5,-17,-3,-18,-1,-20,-1,-19,0,-18,1,-20,4,-19,4,-18,6,-19,6,-18,8,-18,9,-16,12,-15,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,351,0a:96:d7:2d:66:28,-76,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,14135110,0,319,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-12,-2,-11,-1,-10,0,-10,1,-11,1,-12,-1,-12,-3,-10,-3,-10,-4,-9,-5,-7,-4,-6,-5,-7,-6,-7,-6,-6,-8,-5,-10,-4,-11,-1,-13,0,-14,1,-16,1,-16,0,-16,-2,-14,-4,-10,-4,-11,-4,-11,0,0,-11,-11,-11,-7,-10,-7,-10,-8,-10,-6,-11,-4,-14,-5,-15,-6,-14,-5,-14,-4,-15,-5,-13,-5,-11,-6,-10,-7,-8,-7,-7,-7,-8,-7,-10,-8,-11,-7,-10,-6,-9,-6,-10,-8,-13,-8,-12,-5,-10,-5,-7,-5,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,352,e8:df:70:82:73:f7,-61,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,14138259,0,322,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,2,5,3,5,3,5,3,5,3,5,4,5,4,5,4,6,5,6,5,6,5,5,5,5,5,6,5,6,5,6,5,6,5,6,5,7,5,7,5,7,5,7,4,8,3,9,4,10,4,0,0,10,3,10,2,11,3,12,3,12,3,12,2,13,2,14,2,14,1,15,1,17,2,17,2,17,2,17,2,17,3,18,3,19,3,20,3,19,4,19,4,19,4,19,5,20,5,20,5,19,5,18,5,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,353,7c:ff:4d:ce:bc:4b,-75,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,14159555,0,325,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-4,-10,-4,-11,-4,-12,-5,-13,-6,-14,-5,-14,-4,-15,-3,-15,-4,-12,-4,-10,-2,-11,-1,-12,-1,-10,-1,-9,-1,-11,-3,-10,-5,-9,-4,-9,-3,-10,-3,-10,-3,-11,-3,-10,-3,-10,-3,-10,-4,-8,-4,-5,0,0,-7,-5,-6,-4,-8,-4,-9,-3,-8,0,-9,1,-9,-1,-9,-1,-10,1,-10,0,-12,-3,-14,-3,-13,-2,-13,-2,-15,-1,-16,-1,-15,-2,-17,-1,-18,-2,-16,-2,-13,-2,-10,-3,-10,-4,-14,-5,-14,-5,-11,-4,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,357,08:96:d7:2d:66:28,-75,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,14186309,0,338,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-2,-1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-2,0,-2,-1,-2,-1,-2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,359,0a:96:d7:2d:66:28,-76,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,14237507,0,319,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-10,7,-10,6,-9,6,-9,7,-10,7,-9,6,-9,7,-10,7,-10,7,-9,6,-9,4,-10,2,-10,0,-11,0,-13,0,-13,-3,-11,-4,-11,-4,-13,-5,-12,-7,-11,-8,-10,-7,-10,-8,-10,-8,-12,-4,-14,-2,0,0,-12,2,-15,3,-12,5,-9,6,-9,8,-10,10,-9,12,-8,13,-8,12,-8,11,-8,11,-9,11,-10,11,-9,12,-11,13,-12,11,-10,9,-7,8,-7,6,-8,6,-8,6,-7,6,-8,7,-7,9,-5,10,-3,9,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,360,0a:96:d7:2d:66:28,-74,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,14339907,0,319,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,9,-5,9,-5,9,-5,9,-7,11,-9,12,-9,11,-8,11,-8,11,-6,9,-4,6,-3,6,-1,7,0,8,-1,10,1,10,5,10,7,13,8,15,8,16,8,16,7,14,6,13,4,15,4,14,3,10,1,0,0,9,-11,9,-9,8,-8,8,-10,5,-13,2,-16,4,-17,4,-16,3,-13,3,-12,3,-12,4,-13,3,-14,3,-11,2,-8,0,-9,0,-12,3,-16,3,-15,4,-12,5,-13,4,-13,2,-12,3,-11,3,-9,2,-9,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,361,08:96:d7:2d:66:28,-75,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,14391105,0,338,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,362,0a:96:d7:2d:66:28,-75,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,14442333,0,319,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,5,6,5,6,4,5,3,5,1,6,-1,6,2,7,4,6,6,4,7,3,7,3,8,2,9,0,9,-2,8,-3,9,-2,10,-2,11,-5,9,-7,8,-5,10,-3,11,-3,12,-3,11,-2,9,0,0,0,8,2,8,4,9,4,8,6,8,8,8,10,5,11,4,10,5,8,6,8,5,9,4,8,3,7,3,9,5,9,7,9,8,8,9,7,7,6,6,7,7,7,7,6,5,5,4,6,3,8,4,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,363,e8:df:70:82:73:f7,-61,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,14445457,0,322,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,-1,4,-1,5,-2,6,-1,6,-1,7,0,7,-1,7,0,7,0,7,0,7,0,8,0,8,0,9,0,8,-1,8,0,8,0,8,-1,8,-1,9,-1,9,-2,9,-2,9,-3,9,-3,9,-4,10,-5,0,0,9,-6,10,-7,11,-7,12,-7,12,-8,12,-9,12,-9,12,-10,13,-10,13,-11,14,-11,14,-12,14,-12,15,-12,16,-13,16,-13,17,-13,18,-13,18,-13,18,-13,18,-12,18,-12,18,-12,18,-11,18,-11,19,-12,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,364,7c:ff:4d:ce:bc:4b,-75,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,14466750,0,325,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,-1,-3,-1,-4,0,-3,0,-3,0,-3,0,-3,0,-3,-1,-3,0,-3,0,-3,0,-2,0,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,0,0,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-4,-1,-4,-1,-3,-1,-3,-1,-3,-1,-3,0,-3,0,-3,0,-3,0,-4,0,-3,-1,-3,-1,-2,0,-2,0,-3,0,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,365,0a:96:d7:2d:66:28,-75,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,14545362,0,319,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-9,-3,-10,-5,-10,-6,-10,-6,-12,-5,-12,-6,-10,-6,-10,-6,-10,-8,-8,-8,-6,-8,-3,-8,-1,-8,0,-7,-2,-5,0,-8,2,-12,2,-12,2,-12,3,-14,2,-15,2,-14,2,-12,3,-11,2,-11,-2,-10,0,0,-1,-11,-1,-12,-3,-12,-5,-10,-7,-8,-9,-8,-8,-10,-8,-11,-9,-10,-9,-10,-8,-12,-7,-13,-6,-13,-2,-12,1,-12,-3,-12,-5,-11,-4,-10,-4,-10,-4,-10,-3,-11,-2,-11,-2,-11,-3,-12,-6,-12,-6,-11,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,366,e8:df:70:82:73:f7,-60,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,14564129,0,322,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,3,-3,3,-3,4,-3,4,-3,4,-3,5,-3,5,-3,6,-3,6,-3,6,-3,6,-3,6,-3,6,-3,7,-3,7,-3,6,-3,6,-3,6,-3,7,-3,7,-4,7,-4,7,-5,5,-5,5,-6,5,-6,5,-6,0,0,6,-8,6,-9,6,-9,6,-9,6,-10,6,-10,7,-12,7,-13,7,-13,6,-13,7,-14,7,-15,8,-15,8,-15,9,-15,9,-16,9,-16,10,-16,10,-16,11,-16,11,-16,11,-15,11,-16,11,-16,11,-15,11,-15,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,367,0a:96:d7:2d:66:28,-76,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,14647102,0,319,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,8,-3,9,-4,9,-2,9,-1,8,-4,9,-4,11,-2,11,-1,10,0,9,0,9,0,7,1,5,3,3,6,1,9,1,8,0,7,-1,9,0,13,2,14,1,12,-1,11,-2,12,-1,12,1,12,3,10,0,0,2,10,4,8,6,8,8,8,10,7,11,8,9,8,6,7,7,7,9,7,7,7,5,7,5,8,5,8,5,8,4,10,2,9,3,7,4,8,4,9,4,9,5,9,6,8,6,9,5,9,7,9,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,368,e8:df:70:82:73:f7,-60,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,14650257,0,322,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-5,3,-5,3,-5,3,-6,4,-6,3,-6,3,-7,3,-7,3,-7,3,-7,3,-8,3,-8,3,-8,3,-8,3,-8,3,-7,4,-7,4,-7,4,-7,4,-7,4,-6,4,-6,5,-6,6,-6,6,-6,7,-6,6,0,0,-5,10,-4,10,-4,11,-4,11,-4,12,-4,13,-4,14,-4,14,-5,15,-5,16,-5,17,-5,17,-5,18,-5,18,-5,18,-6,19,-6,19,-7,19,-7,19,-8,19,-8,19,-8,20,-8,20,-9,20,-8,19,-8,19,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,369,0a:96:d7:2d:66:28,-76,11,0,0,0,0,0,0,0,0,0,-91,0,1,1,14749501,0,319,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-1,-9,-1,-9,-1,-9,-1,-9,0,-9,1,-10,0,-11,1,-11,3,-11,2,-10,3,-9,5,-9,5,-7,5,-5,6,-6,8,-5,10,-3,10,-2,10,-2,11,-3,9,-3,8,-1,9,-2,10,-3,10,-5,8,-9,0,0,7,-10,8,-10,8,-9,7,-11,5,-12,3,-11,2,-11,3,-13,3,-14,2,-14,3,-14,4,-14,6,-13,6,-11,4,-9,4,-8,4,-9,4,-9,4,-9,5,-11,6,-11,5,-9,4,-10,4,-12,4,-11,3,-11,0,0,0,0,0,0,0,0,0,0]"
